"ID","가맹점ID","거래일자","구매금액","적립포인트","사용포인트"
"Q50165257","B","20140508","17200","128","0"
"Q50165257","B","20140509","8880","60","0"
"Q50165257","B","20140510","23800","353","0"
"Q50165257","B","20140511","37300","278","0"
"Q50165257","B","20140522","11800","83","0"
"Q50165257","B","20140523","7380","53","0"
"Q50165257","B","20140524","87480","3570","5600"
"Q50165257","B","20140525","24880","181","0"
"Q50165257","A","20140529","178000","178","0"
"Q50165257","B","20140529","104660","3714","4460"
"Q50165257","B","20140605","13500","98","0"
"Q50165257","B","20140606","30500","226","0"
"Q50165257","B","20140607","73400","3548","0"
"Q50165257","B","20140608","3770","0","3770"
"Q50165257","B","20140609","11000","643","0"
"Q50165257","B","20140614","26000","305","0"
"Q50165257","B","20140627","183880","15548","0"
"Q50165257","B","20140628","12800","0","12800"
"Q50165257","B","20140629","15510","113","0"
"Q50165257","B","20140703","56170","353","3900"
"Q50165257","B","20140706","109700","3818","0"
"Q50165257","B","20140710","20790","90","4070"
"Q50165257","B","20140711","34830","248","0"
"Q50165257","B","20140712","29880","218","0"
"Q50165257","B","20140713","10300","75","0"
"Q50165257","B","20140714","39010","293","0"
"Q50165257","B","20140718","18660","135","0"
"Q50165257","B","20140719","17400","128","0"
"Q50165257","B","20140720","85030","638","0"
"Q50165257","A","20140723","118000","118","0"
"Q50165257","B","20140727","8340","60","0"
"Q50165257","B","20140729","78450","578","0"
"Q50165257","B","20140731","49490","368","0"
"Q50165257","B","20140803","72230","495","3000"
"Q50165257","B","20140804","79830","3593","0"
"Q50165257","B","20140807","37620","218","4240"
"Q50165257","B","20140808","3900","23","0"
"Q50165257","B","20140809","16090","120","0"
"Q50165257","B","20140810","138220","4028","0"
"Q50165257","B","20140816","19500","120","4140"
"Q50165257","B","20140817","52750","390","0"
"Q50165257","B","20140818","5170","38","0"
"Q50165257","B","20140821","3000","23","0"
"Q50165257","B","20140823","10000","75","0"
"Q50165257","B","20140824","6000","45","0"
"Q50165257","B","20140828","92360","690","0"
"Q50165257","B","20140829","124110","885","2300"
"Q50165257","B","20140830","87580","645","0"
"Q50165257","B","20140831","52860","398","0"
"Q50165257","A","20140906","84000","84","0"
"Q51800876","A","20140415","7900","7","0"
"Q51800876","A","20140624","13000","13","0"
"Q51800876","A","20140629","28100","28","0"
"Q51800876","A","20140731","25000","25","0"
"Q51800876","A","20140812","21160","21","0"
"Q51800876","A","20140923","10000","10","0"
"Q00656522","A","20140514","6500","32","0"
"Q00656522","A","20140616","47000","55","20000"
"Q00656522","A","20140709","125550","123","0"
"Q00656522","A","20140721","13500","13","0"
"Q49904231","B","20140706","22200","21","0"
"Q49904231","B","20140731","13440","13","0"
"Q49904231","A","20140817","25500","25","0"
"Q49904231","B","20140817","11750","11","0"
"Q63918768","A","20140423","30000","150","0"
"Q63918768","B","20140610","13970","13","0"
"Q63918768","B","20140628","95880","95","0"
"Q63918768","A","20140714","371500","371","0"
"Q77638825","A","20140603","174100","173","0"
"Q84402707","E","20140520","7450","74","0"
"Q39240922","B","20140507","54100","53","0"
"Q39240922","D","20140514","3600","36","0"
"Q39240922","B","20140718","81800","81","0"
"Q26691429","A","20140505","195550","701","0"
"Q26691429","D","20140509","4100","41","0"
"Q26691429","A","20140515","25800","129","0"
"Q26691429","A","20140523","12000","60","0"
"Q38638339","A","20140412","114000","570","0"
"Q38638339","C","20140528","5100","23","0"
"Q38638339","A","20140531","349550","1687","0"
"Q38638339","A","20140917","7040","35","0"
"Q26748328","D","20140506","14000","140","0"
"Q26748328","B","20140809","215570","215","0"
"Q00925375","A","20140425","18400","18","0"
"Q00925375","A","20140704","12080","12","0"
"Q00925375","B","20140916","30900","30","0"
"Q00925375","A","20140925","38000","38","0"
"Q00925375","E","20140925","13400","201","0"
"Q22213650","A","20140424","360000","360","0"
"Q27729079","B","20140406","17200","85","0"
"Q27729079","B","20140409","51300","255","0"
"Q27729079","B","20140429","99060","490","0"
"Q27729079","B","20140515","94830","3470","0"
"Q27729079","B","20140524","17000","0","17000"
"Q27729079","B","20140613","31600","155","0"
"Q27729079","A","20140625","262400","262","0"
"Q27729079","B","20140629","105800","525","0"
"Q27729079","A","20140711","158000","158","0"
"Q27729079","B","20140718","60410","300","0"
"Q27729079","B","20140814","86840","430","0"
"Q27729079","B","20140827","14500","70","0"
"Q27729079","B","20140904","145890","725","0"
"Q27729079","B","20140917","50280","250","0"
"Q27729079","B","20140920","55320","275","0"
"Q63401173","A","20140510","267400","267","0"
"Q31215388","A","20140530","227200","633","0"
"Q31215388","A","20140812","77870","76","0"
"Q90583362","A","20140523","10000","50","0"
"Q90583362","A","20140607","79400","397","0"
"Q60587550","A","20140521","144450","144","0"
"Q60587550","A","20140729","119700","119","0"
"Q60587550","A","20140905","11740","11","0"
"Q60587550","A","20140911","214000","214","0"
"Q77202055","A","20140502","70690","148","0"
"Q77202055","A","20140525","373050","1865","0"
"Q77202055","A","20140607","392990","1808","0"
"Q77202055","A","20140805","11000","55","0"
"Q36048678","C","20140618","3300","16","0"
"Q89965007","A","20140606","12900","64","0"
"Q89965007","A","20140614","119900","599","0"
"Q89965007","A","20140628","19800","99","0"
"Q89965007","B","20140904","82990","220","0"
"Q89965007","A","20140929","6500","6","0"
"Q82267612","B","20140609","68700","128","0"
"Q82267612","B","20140625","77320","76","660"
"Q82267612","B","20140627","56460","55","730"
"Q82267612","B","20140714","22670","22","0"
"Q82267612","B","20140728","39600","39","0"
"Q82267612","B","20140924","4500","4","0"
"Q96021917","A","20140625","194200","971","0"
"Q96021917","A","20140721","158000","749","0"
"Q96021917","A","20140725","126040","630","0"
"Q96021917","A","20140727","57230","226","0"
"Q96021917","A","20140801","158000","790","0"
"Q96021917","A","20140805","109910","549","0"
"Q96021917","A","20140806","140200","701","0"
"Q96021917","A","20140821","303000","1505","2000"
"Q96021917","A","20140822","360200","1706","3500"
"Q96021917","A","20140831","198000","990","0"
"Q96021917","A","20140912","258000","1290","0"
"Q59331023","A","20140805","24000","24","0"
"Q24342902","C","20140423","1750","8","0"
"Q24342902","C","20140429","1750","8","0"
"Q24342902","C","20140430","1250","6","0"
"Q24342902","C","20140501","1800","9","0"
"Q24342902","A","20140506","3200","16","0"
"Q24342902","C","20140508","1750","8","0"
"Q24342902","C","20140524","2550","12","0"
"Q24342902","A","20140531","7500","37","0"
"Q24342902","C","20140620","1000","5","0"
"Q24342902","C","20140710","2150","10","0"
"Q24342902","B","20140714","2630","2","0"
"Q24342902","C","20140716","1900","9","0"
"Q24342902","A","20140717","20000","100","0"
"Q24342902","C","20140731","1750","8","0"
"Q24342902","C","20140804","1750","8","0"
"Q24342902","C","20140815","2900","14","0"
"Q24342902","C","20140818","1750","8","0"
"Q24342902","C","20140820","1750","8","0"
"Q24342902","C","20140901","1750","8","0"
"Q24342902","A","20140910","12000","60","0"
"Q24342902","A","20140912","29000","145","0"
"Q88095439","A","20140621","2500","2","0"
"Q80950780","A","20140917","18000","18","0"
"Q80950780","B","20140918","244850","244","0"
"Q80950780","E","20140918","10000","100","0"
"Q92844744","D","20140517","15050","150","0"
"Q92844744","A","20140528","116000","116","0"
"Q65096623","A","20140810","69000","69","0"
"Q18269415","A","20140406","302400","302","0"
"Q18269415","A","20140419","159000","159","0"
"Q18269415","A","20140430","297000","297","0"
"Q18269415","A","20140502","37000","37","0"
"Q18269415","A","20140505","67000","67","0"
"Q18269415","A","20140510","313000","313","0"
"Q18269415","A","20140605","61800","61","0"
"Q18269415","A","20140718","8000","8","0"
"Q18269415","A","20140817","213000","213","0"
"Q33488987","E","20140425","9350","93","0"
"Q33488987","A","20140511","10000","50","0"
"Q33488987","A","20140919","51600","51","0"
"Q33488987","A","20140922","4000","4","0"
"Q89741311","B","20140605","10000","10","0"
"Q89741311","B","20140827","58010","58","0"
"Q89741311","A","20140930","12000","40","0"
"Q39381523","A","20140418","9300","9","0"
"Q39381523","B","20140421","34600","170","0"
"Q39381523","B","20140502","60080","295","0"
"Q39381523","B","20140704","57800","1285","0"
"Q39381523","A","20140721","3800","19","0"
"Q39381523","E","20140721","5150","51","0"
"Q39381523","B","20140723","72100","160","19800"
"Q39381523","B","20140803","9580","45","0"
"Q39381523","A","20140821","81550","407","0"
"Q39381523","E","20140901","24450","244","0"
"Q76966929","A","20140408","10000","50","0"
"Q76966929","A","20140515","60000","300","0"
"Q76966929","A","20140703","19000","95","0"
"Q76966929","A","20140809","10000","50","0"
"Q76966929","A","20140828","298000","1490","0"
"Q09200324","A","20140404","30000","30","0"
"Q09200324","A","20140411","10400","10","0"
"Q09200324","A","20140503","150000","750","0"
"Q09200324","A","20140504","7450","7","0"
"Q09200324","A","20140509","15000","15","0"
"Q09200324","A","20140530","25800","129","0"
"Q09200324","A","20140611","10000","10","0"
"Q09200324","A","20140616","6550","6","0"
"Q09200324","A","20140625","10000","10","0"
"Q09200324","A","20140713","2000","2","0"
"Q09200324","A","20140725","20000","20","0"
"Q09200324","B","20140805","7700","7","0"
"Q09200324","A","20140817","3000","3","0"
"Q09200324","A","20140917","40000","40","0"
"Q09200324","A","20140926","7000","7","0"
"Q41434545","E","20140502","9350","93","0"
"Q41434545","D","20140711","9900","99","0"
"Q41434545","D","20140905","6950","69","0"
"Q41434545","B","20140917","5760","5","0"
"Q60640708","A","20140817","16000","16","0"
"Q64472381","A","20140406","26450","26","0"
"Q64472381","A","20140510","69050","69","0"
"Q64472381","A","20140516","10000","10","0"
"Q64472381","A","20140521","36050","36","0"
"Q64472381","A","20140525","25050","125","0"
"Q64472381","A","20140528","28890","120","0"
"Q64472381","A","20140529","15050","75","0"
"Q64472381","A","20140602","34050","170","0"
"Q64472381","A","20140603","39900","199","0"
"Q64472381","A","20140611","27000","27","0"
"Q64472381","A","20140612","55000","55","0"
"Q64472381","A","20140614","21000","21","0"
"Q64472381","A","20140621","36050","36","0"
"Q64472381","A","20140623","25000","125","0"
"Q64472381","A","20140702","27050","27","0"
"Q64472381","D","20140707","4300","43","0"
"Q64472381","A","20140709","26050","26","0"
"Q64472381","A","20140715","29550","147","0"
"Q64472381","A","20140719","8000","8","0"
"Q64472381","A","20140806","52050","260","0"
"Q64472381","A","20140830","48730","48","0"
"Q64472381","A","20140906","48800","48","0"
"Q64472381","A","20140910","18550","18","0"
"Q64472381","A","20140914","23750","118","0"
"Q22422626","A","20140411","23000","115","0"
"Q22422626","A","20140412","98270","489","0"
"Q22422626","A","20140417","56170","266","0"
"Q22422626","A","20140423","63770","318","0"
"Q22422626","A","20140427","23240","116","0"
"Q22422626","A","20140501","34600","172","0"
"Q22422626","A","20140504","73970","369","0"
"Q22422626","A","20140510","101280","506","0"
"Q22422626","A","20140514","37290","186","0"
"Q22422626","A","20140517","143750","717","0"
"Q22422626","A","20140603","67380","336","0"
"Q22422626","A","20140612","78880","394","0"
"Q22422626","A","20140620","54550","272","0"
"Q22422626","A","20140621","44260","221","0"
"Q22422626","A","20140622","77650","387","0"
"Q22422626","A","20140628","80690","403","0"
"Q22422626","A","20140629","56840","284","0"
"Q22422626","A","20140710","87620","438","0"
"Q22422626","A","20140712","75480","377","0"
"Q22422626","A","20140719","191230","947","0"
"Q22422626","A","20140727","85830","428","0"
"Q22422626","A","20140805","90220","451","0"
"Q22422626","A","20140807","11600","58","0"
"Q22422626","A","20140809","79960","399","0"
"Q22422626","A","20140812","100160","500","0"
"Q22422626","A","20140814","76110","379","0"
"Q22422626","A","20140823","106680","533","0"
"Q22422626","A","20140827","66260","330","0"
"Q22422626","A","20140904","46050","230","0"
"Q22422626","A","20140910","83880","419","0"
"Q22422626","A","20140917","104360","521","0"
"Q22422626","A","20140924","123930","619","0"
"Q22422626","A","20140927","55290","276","0"
"Q81550275","C","20140407","34000","170","0"
"Q81550275","B","20140705","78000","78","0"
"Q00226226","A","20140409","22000","110","0"
"Q00226226","A","20140422","194150","970","0"
"Q00226226","A","20140507","347700","1737","0"
"Q00226226","A","20140513","7000","35","0"
"Q00226226","A","20140522","26000","130","0"
"Q00226226","A","20140527","7000","35","0"
"Q00226226","A","20140601","118110","590","0"
"Q00226226","A","20140620","79000","395","0"
"Q00226226","A","20140622","7500","37","0"
"Q00226226","A","20140630","105950","129","0"
"Q00226226","A","20140705","241580","1207","0"
"Q00226226","A","20140720","43450","216","0"
"Q00226226","A","20140727","16800","83","0"
"Q00226226","A","20140731","95000","475","0"
"Q00226226","A","20140807","166820","833","0"
"Q00226226","A","20140811","279000","279","0"
"Q00226226","A","20140922","19000","95","0"
"Q26235517","A","20140417","69000","69","0"
"Q26235517","A","20140426","22500","112","0"
"Q26235517","A","20140505","103000","103","0"
"Q26235517","E","20140505","9600","96","0"
"Q26235517","A","20140601","94400","94","0"
"Q26235517","A","20140615","304000","1520","0"
"Q26235517","A","20140805","69000","345","0"
"Q26235517","A","20140830","7000","7","0"
"Q26235517","A","20140914","300000","300","0"
"Q26235517","A","20140918","39000","39","0"
"Q21636894","A","20140429","357200","1786","0"
"Q21636894","B","20140507","68670","68","0"
"Q21636894","B","20140601","28920","28","0"
"Q21636894","A","20140822","214800","200","13650"
"Q21636894","B","20140831","39340","38","0"
"Q97490807","B","20140620","15570","15","0"
"Q97490807","D","20140718","4300","43","0"
"Q97490807","B","20140805","19900","19","0"
"Q97490807","B","20140807","39250","39","0"
"Q97490807","B","20140818","27800","27","0"
"Q97490807","B","20140819","31550","30","0"
"Q97490807","B","20140912","36000","36","0"
"Q42391841","A","20140811","307500","307","0"
"Q39322564","A","20140718","382300","381","0"
"Q39322564","A","20140814","176300","175","0"
"Q03462687","B","20140419","109700","108","0"
"Q03462687","A","20140427","38900","194","0"
"Q03462687","B","20140601","61600","61","0"
"Q03462687","B","20140812","22390","22","0"
"Q61842605","A","20140516","338580","1692","0"
"Q61842605","A","20140614","300440","1502","0"
"Q61842605","A","20140617","31000","155","0"
"Q61842605","A","20140704","337190","1685","0"
"Q61842605","A","20140729","7500","37","0"
"Q28575185","B","20140505","46000","46","0"
"Q14921238","A","20140501","393000","1937","0"
"Q14921238","A","20140506","82100","358","0"
"Q14921238","A","20140513","70000","350","0"
"Q14921238","A","20140601","81300","406","0"
"Q14921238","D","20140609","1850","18","0"
"Q14921238","A","20140627","103450","324","0"
"Q14921238","A","20140726","39000","195","0"
"Q14921238","A","20140829","239500","1021","0"
"Q91024859","A","20140402","39000","39","0"
"Q91024859","A","20140523","169000","845","0"
"Q91024859","B","20140910","169000","169","0"
"Q74171196","A","20140410","185910","184","0"
"Q74171196","A","20140420","89000","445","0"
"Q74171196","A","20140423","150000","750","0"
"Q74171196","A","20140508","42000","42","0"
"Q74171196","A","20140520","148300","147","0"
"Q74171196","A","20140523","12000","12","0"
