"ID","성별","연령","거주지역"
"Q68863772","F","25","서울 성북구 동소문동1가"
"Q14969871","F","53","서울 은평구 갈현1동"
"Q22381738","F","60","서울 성북구 정릉1동"
"Q32487728","F","56","서울 성북구 보문동6가"
"Q43415635","M","29","서울 성북구 돈암1동"
"Q14962738","F","26","서울 성북구 돈암동"
"Q82908893","M","49","서울 강남구 대치4동"
"Q06257454","M","46","서울 은평구 불광3동"
"Q63677244","F","44","서울 강남구 신사동"
"Q31605286","F","36","서울 은평구 대조동"
"Q18959512","M","55","서울 은평구 불광3동"
"Q35110439","M","58","서울 서초구 서초동"
"Q33858714","F","51","서울 은평구 대조동"
"Q89756217","M","25","서울 성북구 돈암2동"
"Q11394281","M","48","서울 성북구 돈암2동"
"Q15173217","F","34","서울 성북구 정릉2동"
"Q63214710","F","24","서울 중랑구 신내동"
"Q40728584","F","76","서울 서초구 서초1동"
"Q34562695","F","44","서울 은평구 불광1동"
"Q83257419","F","35","서울 은평구 불광동"
"Q88983522","M","42","서울 은평구 진관동"
"Q05938286","F","48","서울 은평구 불광동"
"Q61195416","M","47","서울 성북구 돈암2동"
"Q36945915","M","24","서울 은평구 불광동"
"Q69185717","F","32","서울 서초구 서초동"
"Q70033146","F","26","서울 은평구 진관동"
"Q01609250","M","43","서울 성북구 동소문동6가"
"Q69536392","M","42","서울 성북구 삼선동5가"
"Q72858682","F","27","서울 성북구 돈암2동"
"Q48115847","F","38","서울 서초구 반포2동"
"Q57087879","F","41","서울 서초구 반포4동"
"Q58297424","F","36","서울 서초구 반포동"
"Q97267589","M","34","서울 성북구 안암동1가"
"Q77845180","F","63","서울 은평구 불광2동"
"Q15343480","F","51","서울 성북구 안암동5가"
"Q29453934","F","23","서울 은평구 불광3동"
"Q62441354","F","31","서울 은평구 불광3동"
"Q83682906","F","48","서울 성북구 동소문동5가"
"Q53877519","M","63","서울 은평구 진관동"
"Q31337422","F","49","서울 은평구 불광2동"
"Q98420103","M","65","서울 은평구 갈현1동"
"Q55125312","F","48","서울 은평구 응암3동"
"Q26860385","F","55","서울 종로구 적선동"
"Q75147924","F","41","서울 은평구 불광1동"
"Q12471126","F","58","서울 은평구 불광2동"
"Q01700613","F","64","서울 은평구 불광2동"
"Q25111731","F","26","서울 성북구 동소문동6가"
"Q07590319","F","73","서울 중구 중림동"
"Q82612220","F","20","서울 성북구 정릉3동"
"Q13350643","F","76","서울 성동구 옥수동"
"Q43828995","F","72","서울 성북구 동소문동6가"
"Q14800510","F","48","서울 종로구 신문로2가"
"Q47517980","F","37","서울 도봉구 창2동"
"Q78156966","F","24","서울 은평구 갈현동"
"Q57909256","M","48","서울 은평구 구산동"
"Q81309377","F","44","서울 은평구 갈현동"
"Q86787193","F","25","서울 성북구 동선동2가"
"Q67465437","F","58","서울 성북구 성북1동"
"Q01246504","M","25","서울 성북구 동소문동6가"
"Q65123066","F","62","서울 은평구 갈현동"
"Q82941984","F","53","서울 은평구 진관동"
"Q39299893","M","23","서울 은평구 갈현1동"
"Q50045651","M","45","서울 성북구 삼선동1가"
"Q59635351","F","25","서울 성북구 정릉4동"
"Q88300268","F","69","서울 은평구 갈현동"
"Q30727380","F","62","서울 은평구 불광1동"
"Q02129600","F","50","서울 성북구 삼선동5가"
"Q72332353","F","40","서울 성북구 정릉2동"
"Q14621418","F","65","서울 은평구 갈현2동"
"Q24498861","F","41","서울 성북구 정릉2동"
"Q81817809","F","25","서울 성북구 동선동2가"
"Q74279580","F","52","서울 은평구 불광2동"
"Q36615296","F","57","서울 성북구 동선동3가"
"Q44582148","F","43","서울 강남구 논현동"
"Q04295709","M","30","서울 성북구 보문동1가"
"Q28085102","F","22","서울 은평구 불광2동"
"Q98170920","M","73","서울 은평구 불광2동"
"Q48548531","F","31","서울 서초구 서초동"
"Q00147820","M","41","서울 은평구 갈현동"
"Q11356034","M","29","서울 서초구 잠원동"
"Q11814490","F","51","서울 은평구 불광2동"
"Q71648985","F","64","서울 성북구 돈암2동"
"Q52891423","F","29","서울 은평구 불광2동"
"Q16919633","F","39","서울 은평구 진관동"
"Q33051777","F","28","서울 성북구 동선동2가"
"Q85767344","M","52","서울 은평구 진관동"
"Q73848286","F","47","서울 은평구 갈현2동"
"Q14652165","M","25","서울 도봉구 방학2동"
"Q96287649","M","30","서울 은평구 대조동"
"Q31636644","F","53","서울 은평구 불광2동"
"Q00422445","F","39","서울 서초구 서초동"
"Q65061826","F","72","서울 성북구 삼선동4가"
"Q58196396","F","53","서울 서초구 반포1동"
"Q33663065","F","46","서울 강남구 대치1동"
"Q28513205","F","31","서울 은평구 대조동"
"Q95032960","F","26","서울 은평구 불광동"
"Q98575442","M","35","서울 은평구 갈현2동"
"Q91784550","M","52","서울 성북구 정릉동"
"Q86724473","M","41","서울 성북구 정릉2동"
"Q48957035","F","52","서울 은평구 불광1동"
"Q93461126","F","43","서울 은평구 갈현동"
"Q59895139","F","56",""
"Q11778184","F","49","서울 서초구 반포1동"
"Q63234270","F","44","서울 은평구 진관동"
"Q96750879","M","44","서울 마포구 신공덕동"
"Q01031955","F","50","서울 은평구 진관동"
"Q93059296","M","26","서울 성북구 정릉2동"
"Q17649769","F","69","서울 은평구 진관동"
"Q74530740","F","28","서울 성북구 종암동"
"Q82796372","F","57","서울 은평구 불광동"
"Q89780722","F","45","서울 서초구 잠원동"
"Q92457587","M","76","서울 성북구 동선동2가"
"Q73193154","F","54","서울 은평구 불광3동"
"Q44932815","F","45","서울 은평구 갈현2동"
"Q73269749","M","67","서울 서초구 반포동"
"Q94108175","F","22","서울 서초구 반포1동"
"Q45985120","F","36","서울 은평구 갈현1동"
"Q10909439","F","41","서울 은평구 불광3동"
"Q21546493","F","41","서울 은평구 대조동"
"Q47167643","F","23","서울 은평구 대조동"
"Q55186659","M","29","서울 서초구 서초1동"
"Q98363114","F","59","서울 은평구 대조동"
"Q48305250","F","25","서울 은평구 불광2동"
"Q19306494","M","66","서울 은평구 불광동"
"Q39052360","F","37","서울 성북구 정릉2동"
"Q85786131","F","77","서울 은평구 불광2동"
"Q74985837","F","27","서울 성북구 동선동2가"
"Q21691710","F","27","서울 성북구 삼선동4가"
"Q28765955","M","59","서울 은평구 진관동"
"Q89077521","F","55","서울 은평구 갈현동"
"Q39931313","F","23","서울 성북구 정릉3동"
"Q22782419","F","59","서울 서초구 반포동"
"Q93422072","M","61","서울 은평구 갈현동"
"Q16573603","F","34","서울 은평구 진관동"
"Q91475430","F","23","서울 은평구 진관동"
"Q41684087","F","42","서울 은평구 불광2동"
"Q70341748","M","47","서울 서초구 서초1동"
"Q87432761","F","51","서울 성북구 동소문동5가"
"Q89344867","F","22","서울 성북구 정릉2동"
"Q00776156","F","64","서울 은평구 갈현2동"
"Q35301114","F","44","서울 은평구 불광동"
"Q17401068","F","47","서울 은평구 갈현1동"
"Q99764213","F","58","서울 은평구 진관동"
"Q24698339","F","65","서울 서초구 서초3동"
"Q24107559","M","47","서울 서초구 잠원동"
"Q74674679","F","63","서울 성북구 삼선동3가"
"Q99787008","M","47","서울 은평구 불광2동"
"Q56214319","F","58","서울 서초구 서초4동"
"Q75820671","F","62","서울 은평구 진관외동"
"Q76820704","F","45","서울 서초구 반포1동"
"Q24180450","F","40","서울 은평구 갈현2동"
"Q35532393","F","46","서울 은평구 응암2동"
"Q49557070","F","25","서울 동대문구 용두동"
"Q74403865","F","72","서울 성북구 삼선동4가"
"Q69812790","F","42","서울 서초구 서초4동"
"Q07939061","M","40","서울 은평구 불광2동"
"Q84405150","M","31","서울 은평구 불광3동"
"Q27328718","F","55","서울 은평구 갈현2동"
"Q00107784","F","26","서울 도봉구 도봉2동"
"Q22979321","F","55","서울 은평구 불광2동"
"Q57658362","F","38","서울 도봉구 방학2동"
"Q36528482","M","57","서울 은평구 불광2동"
"Q46126961","F","60","서울 은평구 대조동"
"Q37417547","F","51","서울 은평구 대조동"
"Q20630958","F","38","서울 중랑구 상봉1동"
"Q76892791","F","42","서울 은평구 갈현동"
"Q70627934","M","40","서울 은평구 갈현1동"
"Q93241463","F","53","서울 은평구 진관동"
"Q90116409","F","46","서울 서초구 서초동"
"Q04323612","F","48","서울 은평구 불광3동"
"Q71703551","F","34","서울 은평구 불광3동"
"Q32957219","M","59","서울 서초구 반포동"
"Q20433810","M","39",""
"Q99079130","M","71","서울 은평구 갈현1동"
"Q51928030","F","49","서울 은평구 진관동"
"Q61829513","F","54","서울 종로구 동숭동"
"Q30671742","M","38","서울 마포구 합정동"
"Q81656198","F","73","서울 서초구 잠원동"
"Q52862046","F","68","서울 은평구 대조동"
"Q66583938","F","58","서울 은평구 불광2동"
"Q81184957","F","47",""
"Q01934224","F","60","서울 성북구 돈암동"
"Q34520113","F","46","서울 성북구 동소문동4가"
"Q82263184","F","60","서울 성북구 돈암동"
"Q87527840","F","33","서울 은평구 진관동"
"Q21716498","F","56","서울 종로구 누상동"
"Q69499992","F","39","서울 은평구 갈현동"
"Q54882170","F","33","서울 은평구 진관외동"
"Q65555669","F","62","서울 은평구 갈현1동"
"Q29993662","F","41","서울 은평구 진관동"
"Q05002173","F","58","서울 성북구 안암동3가"
"Q91033351","F","51","서울 성북구 삼선동2가"
"Q47099986","F","50","서울 성북구 돈암2동"
"Q46444127","F","54","서울 성북구 삼선동3가"
"Q96829823","M","28","서울 은평구 불광2동"
"Q20715267","M","24","서울 성북구 삼선동4가"
"Q63450968","M","39","서울 은평구 대조동"
"Q29809590","F","41","서울 강남구 논현동"
"Q65475832","F","45","서울 서초구 서초4동"
"Q24667194","M","54","서울 은평구 갈현1동"
"Q71143930","F","51","서울 은평구 대조동"
"Q74161005","F","46","서울 은평구 갈현2동"
"Q95820296","F","54","서울 은평구 불광3동"
"Q38477978","F","54","서울 성북구 돈암2동"
"Q96769986","F","59","서울 은평구 진관동"
"Q89724548","F","65","서울 서초구 반포2동"
"Q06735450","F","70","서울 서초구 서초동"
"Q78934931","F","46","서울 서초구 잠원동"
"Q55185650","F","48","서울 성북구 돈암2동"
"Q83394624","F","24","서울 은평구 갈현2동"
"Q06780680","F","35","서울 은평구 갈현2동"
"Q01930343","M","36","서울 은평구 갈현2동"
"Q33766570","F","78","서울 중랑구 신내동"
"Q27713281","M","61","서울 은평구 불광3동"
"Q35221235","F","70","서울 은평구 불광2동"
"Q86279201","F","34","서울 은평구 갈현동"
"Q98286504","M","34","서울 은평구 불광3동"
"Q42770111","M","37","서울 성북구 돈암동"
"Q77983232","F","43","서울 성북구 안암동1가"
"Q56092602","F","23","서울 은평구 갈현1동"
"Q92257901","F","36","서울 서초구 서초4동"
"Q05270256","F","31","서울 은평구 갈현2동"
"Q67057722","F","33","서울 서초구 서초4동"
"Q19177721","F","32","서울 은평구 녹번동"
"Q44621567","F","33","서울 서초구 반포동"
"Q26460356","F","31","서울 성북구 안암동2가"
"Q36906834","F","55","서울 은평구 대조동"
"Q68727159","F","39","서울 은평구 대조동"
"Q60397214","M","29","서울 은평구 불광동"
"Q04294643","F","44","서울 은평구 불광2동"
"Q90543651","F","52","서울 은평구 녹번동"
"Q34172508","F","46","서울 성북구 보문동5가"
"Q95989059","F","22","서울 은평구 불광3동"
"Q11310672","F","67","서울 은평구 불광2동"
"Q09522111","M","43","서울 은평구 갈현1동"
"Q55571186","M","32","서울 은평구 갈현동"
"Q93771349","F","30","서울 은평구 대조동"
"Q11734453","F","27","서울 성북구 석관동"
"Q56809507","M","24","서울 서초구 서초동"
"Q20508542","F","42","서울 은평구 대조동"
"Q71527474","F","55","서울 성북구 동소문동6가"
"Q52633248","F","56","서울 성북구 동선동4가"
"Q01964214","F","68","서울 서초구 반포동"
"Q43246651","F","29","서울 은평구 불광동"
"Q44316530","F","59","서울 은평구 갈현2동"
"Q57179194","F","65","서울 성북구 동소문동4가"
"Q25628991","F","73","서울 성북구 정릉1동"
"Q98668528","F","45","서울 은평구 갈현2동"
"Q21803961","F","53","서울 은평구 불광동"
"Q59185400","F","72","서울 은평구 불광2동"
"Q13988906","F","52","서울 은평구 불광2동"
"Q93024029","F","31","서울 은평구 불광동"
"Q06415455","F","28","서울 은평구 대조동"
"Q77264359","F","71","서울 은평구 갈현동"
"Q11223642","F","28","서울 성북구 동선동2가"
"Q04298660","F","24","서울 은평구 갈현2동"
"Q26654391","M","41","서울 은평구 대조동"
"Q82761512","F","57","서울 은평구 구산동"
"Q24558086","M","38","서울 성북구 동소문동4가"
"Q54895378","F","34","서울 은평구 불광1동"
"Q29468191","M","42","서울 은평구 불광2동"
"Q06580163","F","28","서울 서대문구 홍제2동"
"Q38340690","F","75","서울 은평구 대조동"
"Q63800130","F","25","서울 성북구 정릉4동"
"Q78869134","M","55","서울 은평구 대조동"
"Q68542984","F","69","서울 은평구 불광동"
"Q23308123","M","51","서울 서초구 서초동"
"Q09121582","M","37","서울 은평구 대조동"
"Q21816532","M","62","서울 성북구 동선동2가"
"Q86316710","M","61","서울 은평구 진관동"
"Q32316245","F","46","서울 성북구 돈암2동"
"Q52873053","F","49","서울 은평구 진관외동"
"Q49794713","F","44","서울 은평구 불광3동"
"Q88103672","F","22","서울 서대문구 창천동"
"Q62701329","F","51","서울 서초구 양재동"
"Q25806723","M","51","서울 서초구 서초동"
"Q30564060","M","79","서울 성북구 돈암2동"
"Q43463337","M","43","서울 서초구 서초4동"
"Q05672568","M","43",""
"Q94785112","F","73","서울 성북구 정릉2동"
"Q38283823","F","31","서울 성북구 보문동2가"
"Q60096986","M","26","서울 은평구 불광동"
"Q07443631","F","43","서울 성북구 정릉1동"
"Q83908835","M","41","서울 은평구 대조동"
"Q87339341","F","35","서울 서초구 서초동"
"Q86813758","M","59","서울 서대문구 홍제4동"
"Q67843022","F","61","서울 은평구 대조동"
"Q89559471","F","63","서울 서초구 서초4동"
"Q82158903","M","28","서울 서초구 반포동"
"Q96069534","M","57","서울 서초구 잠원동"
"Q84403693","F","32","서울 은평구 불광동"
"Q30165324","F","52","서울 서초구 반포동"
"Q56219658","F","20","서울 성북구 동선동3가"
"Q09200324","F","60","서울 은평구 불광1동"
"Q78315069","M","28","서울 성북구 정릉4동"
"Q44939619","F","45","서울 은평구 진관동"
"Q79037459","F","21","서울 은평구 불광1동"
"Q23539917","F","48","서울 서초구 반포4동"
"Q34046403","M","22","서울 은평구 대조동"
"Q23680853","M","55","서울 성북구 동선동4가"
"Q44581849","M","30","서울 은평구 불광3동"
"Q36026512","F","28","서울 성북구 안암동1가"
"Q64427235","M","60","서울 은평구 진관동"
